Name,Kills,Deaths,K/D,Max kill streak,Kill(s) / minute,Death(s) / minute,Max death streak,Max TK streak,Death by TK,Death by TK Streak,(aprox.) Longest life min.,(aprox.) Shortest life secs.,Nemesis,Victim,Weapons,game_id
(WTH) Froontan,66,28,2.36,7,0.75,0.32,3,1,0,0,15.00,1.00,SaintWillis: 4,(WTH) Marvanorum: 4,"M1 GARAND: 39, SATCHEL: 7, M1A1 THOMPSON: 4, 37MM CANNON [Stuart M5A1]: 4, M6 37mm [M8 Greyhound]: 4, BAZOOKA: 3, MK2 GRENADE: 2, COAXIAL M1919 [Stuart M5A1]: 2, COAXIAL M1919 [M8 Greyhound]: 1",http://144.91.71.61:8040/#/gamescoreboard/14174
(WTH) Duba,115,37,3.11,13,1.31,0.42,2,0,0,0,6.00,0.00,Super Saiyajin Doggo: 3,Squishy: 7,"GEWEHR 43: 106, MP40: 8, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14155
SESH || R1fleX,72,21,3.43,13,1.19,0.35,3,0,0,0,9.00,0.00,(WTH) Duba: 4,Omega: 5,"M1 GARAND: 66, 155MM HOWITZER [M114]: 6",http://144.91.71.61:8040/#/gamescoreboard/14155
RecklessGamer14,69,29,2.38,11,0.79,0.33,6,0,1,1,9.00,0.00,[DD] Reddragon85: 4,IRJesoos: 5,"BROWNING M1919: 64, M1918A2 BAR: 3, UNKNOWN: 1, COLT M1911: 1",http://144.91.71.61:8040/#/gamescoreboard/14155
(WTH) Duba,156,47,3.32,12,1.78,0.54,6,1,0,0,5.00,0.00,(WTH) Bubblebeard: 9,(WTH) berrow: 6,"M1 GARAND: 153, UNKNOWN: 2, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14153
(WTH) Curious George,138,49,2.82,21,1.58,0.56,3,0,0,0,8.00,0.00,(WTH) Bubblebeard: 5,(WTH) berrow: 9,"M1 GARAND: 136, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/14153
(WTH) dl_,97,24,4.04,23,1.1,0.27,2,0,0,0,13.00,0.00,Shellcarnage: 5,Killermustache_2: 23,M1 CARBINE: 97,http://144.91.71.61:8040/#/gamescoreboard/14153
(WTH) Bubblebeard,78,39,2,12,1.06,0.53,5,0,2,1,6.00,0.00,[WTHr] Red! Red!: 6,(WTH) Duba: 9,"GEWEHR 43: 74, M43 STIELHANDGRANATE: 3, PANZERSCHRECK: 1",http://144.91.71.61:8040/#/gamescoreboard/14153
[WTHr] Red! Red!,69,26,2.65,16,0.79,0.3,5,0,0,0,15.00,0.00,(WTH) Bubblebeard: 4,Narses: 6,"M1 GARAND: 57, BAZOOKA: 4, MK2 GRENADE: 4, M1A1 THOMPSON: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14153
(WTH) Incognito,93,9,10.33,27,1.16,0.11,1,0,0,0,17.00,1.00,Natzu/ITA: 2,Natzu/ITA: 9,"BROWNING M1919: 92, COLT M1911: 1",http://144.91.71.61:8040/#/gamescoreboard/14151
A L I V E Y,69,26,2.65,17,0.77,0.29,4,2,1,1,12.00,1.00,ysong01: 4,Hooper: 6,"M1 GARAND: 66, UNKNOWN: 3",http://144.91.71.61:8040/#/gamescoreboard/14149
Shellcarnage,113,9,12.56,41,1.29,0.1,2,2,1,1,29.00,1.00,(WTH)Tr1p-: 3,The Pope: 10,"150MM HOWITZER [sFH 18]: 105, MP40: 7, M1A1 AT MINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14148
(WTHr) sideshowbob,85,5,17,45,0.97,0.06,2,3,0,0,19.00,4.00,NzudemH: 3,ColonelSalt: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 58, 37MM CANNON [Stuart M5A1]: 18, COAXIAL M1919 [Sherman M4A3E2(76)]: 8, COAXIAL M1919 [Stuart M5A1]: 1",http://144.91.71.61:8040/#/gamescoreboard/14148
- KPE,74,19,3.89,15,0.83,0.21,2,0,1,1,14.00,0.00,Jawcik: 2,Zmeroz: 4,"GEWEHR 43: 70, M43 STIELHANDGRANATE: 4",http://144.91.71.61:8040/#/gamescoreboard/14148
(WTH) Duba,76,13,5.85,16,1.61,0.27,3,0,0,0,13.00,0.00,(WTH) Curious George: 2,Royal: 4,M1 GARAND: 76,http://144.91.71.61:8040/#/gamescoreboard/14146
Jakob,153,14,10.93,117,1.83,0.17,2,0,0,0,26.00,1.00,Potato: 4,DukeBluebeard: 11,"150MM HOWITZER [sFH 18]: 120, MG42: 15, GEWEHR 43: 9, KARABINER 98K: 5, SATCHEL: 3, LUGER P08: 1",http://144.91.71.61:8040/#/gamescoreboard/14145
Lilongwe,77,20,3.85,48,0.9,0.23,5,1,0,0,20.00,1.00,Potato: 4,biigaaf: 5,"150MM HOWITZER [sFH 18]: 63, KARABINER 98K: 14",http://144.91.71.61:8040/#/gamescoreboard/14145
(WTH) Froontan,82,29,2.83,14,0.99,0.35,3,0,1,1,10.00,1.00,Viktoryous: 5,LegolasCortez: 5,M1 CARBINE: 82,http://144.91.71.61:8040/#/gamescoreboard/14144
Robijyn,73,20,3.65,15,0.88,0.24,3,2,0,0,16.00,0.00,Kasier: 3,[DC] Amp: 6,"M1918A2 BAR: 66, MK2 GRENADE: 5, BROWNING M1919: 2",http://144.91.71.61:8040/#/gamescoreboard/14144
(WTH) Froontan,70,13,5.38,16,1.21,0.23,2,0,0,0,9.00,1.00,Solgarmur: 1,TheDirtyGherkin: 5,FG42 x4: 70,http://144.91.71.61:8040/#/gamescoreboard/14141
CLSS_Andrea [ITA],69,11,6.27,33,0.78,0.12,2,0,1,1,28.00,1.00,Morby: 2,slayertoy: 7,FG42 x4: 69,http://144.91.71.61:8040/#/gamescoreboard/14138
Skrewie,65,14,4.64,24,0.74,0.16,3,0,0,0,27.00,1.00,Jafet @Flow festival: 3,BigBawsbary: 5,"MG42: 64, GMC CCKW 353 (Supply): 1",http://144.91.71.61:8040/#/gamescoreboard/14138
(WTH) Curious George,90,33,2.73,19,1.38,0.51,3,0,0,0,7.00,0.00,PAR: 3,AghastSeum97: 5,"M1 GARAND: 86, UNKNOWN: 3, STRAFING RUN: 1",http://144.91.71.61:8040/#/gamescoreboard/14123
(WTHr) sideshowbob,112,7,16,40,1.27,0.08,1,3,0,0,27.00,3.00,Melon: 2,single: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 31, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 31, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 30, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 9, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 5, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 2, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 1, COAXIAL MG34 [Sd.Kfz.234 Puma]: 1, HULL MG34 [Sd.Kfz.161 Panzer IV]: 1, COAXIAL MG34 [Sd.Kfz.171 Panther]: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
(WTH)The_Bertus,99,17,5.82,25,1.13,0.19,3,1,0,0,15.00,1.00,(WTH) BuschBrunzer: 3,GreatKhanYe: 6,"M1 GARAND: 94, BAZOOKA: 2, MK2 GRENADE: 2, Sd.Kfz.171 Panther: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
Vapefly,83,30,2.77,12,1.17,0.42,5,1,0,0,8.00,1.00,(WTH) Duba: 4,Shlomo Shekelstein: 4,"M1 GARAND: 76, BAZOOKA: 5, MK2 GRENADE: 1, Sd.Kfz.161 Panzer IV: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
Jonny,76,29,2.62,28,0.87,0.33,4,0,0,0,12.00,1.00,Simply: 4,LOGBOOKOUTLAW: 6,"155MM HOWITZER [M114]: 58, M1A1 THOMPSON: 9, M1 CARBINE: 6, UNKNOWN: 1, MK2 GRENADE: 1, TELLERMINE 43: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
Mighty Golden Otter,72,32,2.25,29,0.83,0.37,8,0,2,1,14.00,0.00,AdolfTitler: 4,Krutor jr.: 5,"MG42: 61, 150MM HOWITZER [sFH 18]: 10, LUGER P08: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
Domcsa,70,36,1.94,12,0.8,0.41,4,3,0,0,9.00,1.00,[vU]Rexxer: 3,Mintyfresh: 6,"M1A1 THOMPSON: 33, M1 GARAND: 25, SATCHEL: 6, MK2 GRENADE: 3, UNKNOWN: 2, BAZOOKA: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
PeterPunk,65,13,5,30,0.91,0.18,5,5,1,1,15.00,0.00,Vapefly: 3,Seby: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 39, KARABINER 98K: 9, COAXIAL MG34 [Sd.Kfz.171 Panther]: 7, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 4, M43 STIELHANDGRANATE: 2, GEWEHR 43: 1, M2 AP MINE: 1, UNKNOWN: 1, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",http://144.91.71.61:8040/#/gamescoreboard/14122
(WTH) Duba,93,44,2.11,9,1.09,0.51,4,0,2,1,6.00,1.00,<𝓐𝓵𝓹𝓱𝓪>三日月: 10,<𝓐𝓵𝓹𝓱𝓪>NiKO: 7,"FG42 x4: 37, GEWEHR 43: 35, STG44: 18, MP40: 2, KARABINER 98K x8: 1",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) Jockey,93,47,1.98,12,1.08,0.54,3,0,0,0,5.00,1.00,<𝓐𝓵𝓹𝓱𝓪>Ryan: 5,<𝓐𝓵𝓹𝓱𝓪>Ryan: 6,"STG44: 41, MP40: 26, GEWEHR 43: 11, SATCHEL: 7, PANZERSCHRECK: 4, FG42: 2, KARABINER 98K: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) ㋡ Сrusaderxx ❀,91,43,2.12,13,1.04,0.49,3,0,0,0,7.00,0.00,<𝓐𝓵𝓹𝓱𝓪>三日月: 6,<𝓐𝓵𝓹𝓱𝓪>梦呓: 10,"GEWEHR 43: 42, STG44: 41, KARABINER 98K: 4, SATCHEL: 1, M2 AP MINE: 1, PANZERSCHRECK: 1, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) Doodlebugs,79,17,4.65,57,0.92,0.2,5,6,0,0,40.00,1.00,<𝓐𝓵𝓹𝓱𝓪> MOMOKO: 4,<𝓐𝓵𝓹𝓱𝓪>NiKO: 5,"150MM HOWITZER [sFH 18]: 67, STG44: 9, GEWEHR 43: 2, MP40: 1",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTHr) boy_next_do0r,75,48,1.56,15,0.88,0.56,7,0,1,1,7.00,0.00,<𝓐𝓵𝓹𝓱𝓪>梦呓: 5,<𝓐𝓵𝓹𝓱𝓪>十三: 10,"GEWEHR 43: 58, MP40: 14, STG44: 3",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) Aleksey,75,4,18.75,27,0.87,0.05,1,1,0,0,23.00,15.00,<𝓐𝓵𝓹𝓱𝓪>mantou: 2,<𝓐𝓵𝓹𝓱𝓪>mantou: 6,"75MM CANNON [Sd.Kfz.171 Panther]: 47, 88 KWK 36 L/56 [Sd.Kfz.181 Tiger 1]: 24, COAXIAL MG34 [Sd.Kfz.171 Panther]: 2, COAXIAL MG34 [Sd.Kfz.181 Tiger 1]: 2",http://144.91.71.61:8040/#/gamescoreboard/14111
<𝓐𝓵𝓹𝓱𝓪>三日月,74,43,1.72,8,0.85,0.5,4,0,1,1,7.00,0.00,(WTH) Duba: 7,(WTH) Duba: 10,M1 GARAND: 74,http://144.91.71.61:8040/#/gamescoreboard/14111
<𝓐𝓵𝓹𝓱𝓪>Ryan,73,44,1.66,14,0.85,0.51,5,1,2,1,6.00,0.00,(WTH) Jockey: 6,(WTH) Harris: 8,"M1 GARAND: 58, M1918A2 BAR: 12, BAZOOKA: 3",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) GodFella,71,4,17.75,38,0.81,0.05,1,3,0,0,27.00,13.00,<𝓐𝓵𝓹𝓱𝓪>Ryan: 1,<𝓐𝓵𝓹𝓱𝓪>JerryLee: 6,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 31, 75MM CANNON [Sd.Kfz.171 Panther]: 26, COAXIAL MG34 [Sd.Kfz.171 Panther]: 7, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 7",http://144.91.71.61:8040/#/gamescoreboard/14111
<𝓐𝓵𝓹𝓱𝓪>Kuromi,70,71,0.99,5,0.82,0.83,8,0,1,1,5.00,0.00,(WTH) Incognito: 6,(WTH) Froontan: 9,"M1 GARAND: 68, MK2 GRENADE: 2",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) Curious George,70,43,1.63,7,0.82,0.5,4,0,0,0,6.00,0.00,<𝓐𝓵𝓹𝓱𝓪>Kuromi: 5,<𝓐𝓵𝓹𝓱𝓪>绛瑛: 6,FG42 x4: 70,http://144.91.71.61:8040/#/gamescoreboard/14111
(wth) heidi,69,64,1.08,6,0.8,0.74,7,0,1,1,4.00,0.00,<𝓐𝓵𝓹𝓱𝓪>foreverB: 7,<𝓐𝓵𝓹𝓱𝓪>Kuromi: 5,"GEWEHR 43: 49, STG44: 14, M43 STIELHANDGRANATE: 3, MP40: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14111
(WTH) Harris,67,56,1.2,13,0.78,0.65,9,0,3,1,6.00,0.00,<𝓐𝓵𝓹𝓱𝓪>Ryan: 8,<𝓑𝓮𝓽𝓪>Masked_krk: 5,"STG44: 60, SATCHEL: 4, M43 STIELHANDGRANATE: 3",http://144.91.71.61:8040/#/gamescoreboard/14111
🅶 I|I Kay0z,91,3,30.33,70,2.22,0.07,1,2,0,0,18.00,2.00,One Man Army: 2,[1AD]Frenchtoast: 6,"155MM HOWITZER [M114]: 84, M1 GARAND: 6, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/14092
Alex1b0ss,114,5,22.8,37,1.31,0.06,2,1,0,0,24.00,1.00,tommy.w: 1,frost: 7,"75MM CANNON [Sd.Kfz.171 Panther]: 85, COAXIAL MG34 [Sd.Kfz.171 Panther]: 26, Sd.Kfz.171 Panther: 2, HULL MG34 [Sd.Kfz.171 Panther]: 1",http://144.91.71.61:8040/#/gamescoreboard/14072
Warlord 4 charity,72,14,5.14,34,0.82,0.16,2,0,0,0,32.00,1.00,failcake007: 2,tisztelt_uram: 8,"BROWNING M1919: 59, M1 GARAND: 11, UNKNOWN: 1, COLT M1911: 1",http://144.91.71.61:8040/#/gamescoreboard/14072
[EXDr] WarTank,98,7,14,43,1.12,0.08,1,3,0,0,24.00,3.00,[OC] FullScreen: 2,CodeChris: 6,"76MM M1 GUN [Sherman M4A3E2(76)]: 45, 75MM CANNON [Sherman M4A3(75)W]: 42, COAXIAL M1919 [Sherman M4A3E2(76)]: 6, HULL M1919 [Sherman M4A3E2(76)]: 2, TELLERMINE 43: 1, HULL M1919 [Sherman M4A3(75)W]: 1, COAXIAL M1919 [Sherman M4A3(75)W]: 1",http://144.91.71.61:8040/#/gamescoreboard/14066
Lilongwe,81,17,4.76,24,0.91,0.19,4,3,0,0,19.00,0.00,Harold: 8,Glitch_: 8,"155MM HOWITZER [M114]: 70, M1918A2 BAR: 9, UNKNOWN: 1, M1A1 THOMPSON: 1",http://144.91.71.61:8040/#/gamescoreboard/14066
(WTH) Trotche,80,36,2.22,12,0.89,0.4,4,0,0,0,9.00,0.00,Gunna-BDK: 3,Stan_6078: 6,"M1 GARAND: 75, M3 KNIFE: 3, BROWNING M1919: 2",http://144.91.71.61:8040/#/gamescoreboard/14066
Groot,79,11,7.18,73,1.2,0.17,5,12,1,1,30.00,1.00,[EXDr] WarTank: 3,Morlibert: 8,"150MM HOWITZER [sFH 18]: 78, MP40: 1",http://144.91.71.61:8040/#/gamescoreboard/14066
Willowybeast99,75,14,5.36,31,0.85,0.16,3,0,0,0,23.00,1.00,(WTH) Trotche: 3,Neoach: 5,"KARABINER 98K x8: 73, WALTHER P38: 1, 150MM HOWITZER [sFH 18]: 1",http://144.91.71.61:8040/#/gamescoreboard/14066
Lil' Cheese Cake,67,2,33.5,58,2.91,0.09,1,2,0,0,16.00,3.00,HLL.PL | HAJZER: 1,Quizzy Dee: 5,"150MM HOWITZER [sFH 18]: 57, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 9, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14066
(WTH) GΣRMANXX ❀,76,11,6.91,53,0.87,0.13,2,3,0,0,36.00,1.00,(WTH) Yarrick: 2,Sergenti: 4,"76MM M1 GUN [Sherman M4A3E2(76)]: 56, COAXIAL M1919 [Sherman M4A3E2(76)]: 5, MK2 GRENADE: 4, COLT M1911: 3, M1A1 THOMPSON: 2, SATCHEL: 2, M1 GARAND: 2, 75MM CANNON [Sherman M4A3(75)W]: 1, M1 CARBINE: 1",http://144.91.71.61:8040/#/gamescoreboard/14051
StalkermanHU,71,15,4.73,48,0.82,0.17,2,2,1,1,44.00,1.00,(WTH) Duba: 4,holly: 5,"75MM CANNON [Sherman M4A3(75)W]: 39, COAXIAL M1919 [Sherman M4A3(75)W]: 13, M1A1 THOMPSON: 7, M1 GARAND: 6, 76MM M1 GUN [Sherman M4A3E2(76)]: 5, 155MM HOWITZER [M114]: 1",http://144.91.71.61:8040/#/gamescoreboard/14051
🅶 I|I schmitzkatze,65,23,2.83,11,1.15,0.41,2,0,0,0,6.00,0.00,(WTH) Duba: 3,HLL.PL | HAJZER: 6,"M1 GARAND: 62, MK2 GRENADE: 3",http://144.91.71.61:8040/#/gamescoreboard/14051
Sweeneey,91,0,91,91,1.17,0,0,15,1,1,17.00,17.00,,(WTH)Ograkk: 6,"150MM HOWITZER [sFH 18]: 90, MP40: 1",http://144.91.71.61:8040/#/gamescoreboard/14047
(WTH) dl_,78,32,2.44,14,1.09,0.45,3,1,0,0,7.00,0.00,Banananana: 3,[WD44] Junior: 9,"GEWEHR 43: 75, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14043
(WTH) Gates,69,22,3.14,15,1.11,0.36,3,1,0,0,8.00,1.00,Mumija0007: 5,Kazmer: 4,"GEWEHR 43: 66, M43 STIELHANDGRANATE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14043
frankmite,68,17,4,14,0.96,0.24,3,0,0,0,9.00,1.00,Jakob: 2,SteelHive: 6,M1 GARAND: 68,http://144.91.71.61:8040/#/gamescoreboard/14043
(WTH) Curious George,80,18,4.44,23,1.18,0.27,3,0,0,0,9.00,1.00,Hterror: 5,Jakob: 8,"FG42 x4: 73, S-MINE: 3, KARABINER 98K x8: 3, FELDSPATEN: 1",http://144.91.71.61:8040/#/gamescoreboard/14038
(WTH) Duba,78,21,3.71,21,1.0,0.27,4,0,1,1,13.00,0.00,Mad_Keijzer: 3,McGreddy: 5,"GEWEHR 43: 76, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/14025
(WTH) Froontan,78,5,15.6,43,0.9,0.06,1,2,0,0,33.00,2.00,Tom: 1,gisjonny: 5,"75MM CANNON [Sd.Kfz.171 Panther]: 61, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 7, COAXIAL MG34 [Sd.Kfz.171 Panther]: 6, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 3, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",http://144.91.71.61:8040/#/gamescoreboard/14025
(WTHr) Tompie_93,76,3,25.33,48,2.03,0.08,2,2,0,0,11.00,1.00,(WTH) Yarrick: 2,biigaaf: 4,150MM HOWITZER [sFH 18]: 76,http://144.91.71.61:8040/#/gamescoreboard/14023
(WTH) Duba,105,5,21,69,3.56,0.17,2,2,0,0,14.00,0.00,Marshbaboon: 3,SUCHY_KRAKERS: 7,"155MM HOWITZER [M114]: 93, M1 GARAND: 7, BAZOOKA: 2, M1A1 THOMPSON: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14006
Hellfire,78,35,2.23,17,0.92,0.41,6,0,0,0,12.00,0.00,The Srunk Doldier: 4,The Pig: 8,"STG44: 37, GEWEHR 43: 29, KARABINER 98K: 11, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14005
(WTH) Duba,109,32,3.41,15,1.25,0.37,3,1,1,1,9.00,1.00,Aish: 3,Konky: 7,"FG42 x4: 75, KARABINER 98K x8: 31, WALTHER P38: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/14000
DrDurrrst,66,7,9.43,47,0.78,0.08,3,2,0,0,31.00,1.00,Tordsk: 1,Volkan: 6,"150MM HOWITZER [sFH 18]: 47, HULL MG34 [Sd.Kfz.161 Panzer IV]: 7, 75MM CANNON [Sd.Kfz.161 Panzer IV]: 6, HULL MG34 [Sd.Kfz.171 Panther]: 3, MP40: 2, Sd.Kfz.171 Panther: 1",http://144.91.71.61:8040/#/gamescoreboard/14000
pt,68,1,68,39,1.39,0.02,1,2,0,0,10.00,10.00,jonnyboy14: 1,☯douchie: 6,"150MM HOWITZER [sFH 18]: 63, STG44: 4, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13960
(WTH) Sgt. Rico,97,18,5.39,24,1.62,0.3,2,0,1,1,12.00,0.00,(WTHr) Huntsman: 2,(WTH) Xcessive: 9,"GEWEHR 43: 83, KARABINER 98K: 6, M43 STIELHANDGRANATE: 6, STG44: 2",http://144.91.71.61:8040/#/gamescoreboard/13952
(WTH) Sychxx,66,35,1.89,6,1.09,0.58,4,0,2,1,5.00,0.00,(WTH) VikkøxX: 5,(WTH) Wapajama: 5,"STG44: 25, GEWEHR 43: 17, MG42: 11, KARABINER 98K: 8, MP40: 5",http://144.91.71.61:8040/#/gamescoreboard/13952
[ARC] Shifty,70,24,2.92,16,1.12,0.39,2,1,1,1,9.00,0.00,SINYUS DE VIRUS: 3,WongKarBry: 5,"GEWEHR 43: 39, KARABINER 98K: 14, MG42: 5, STG44: 4, PANZERSCHRECK: 4, M43 STIELHANDGRANATE: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13948
Caboose,146,5,29.2,72,1.75,0.06,1,3,0,0,16.00,5.00,Rico.: 1,Cpt Price (Retired): 7,"75MM CANNON [Sd.Kfz.161 Panzer IV]: 87, 75MM CANNON [Sd.Kfz.171 Panther]: 35, 50mm KwK 39/1 [Sd.Kfz.234 Puma]: 9, COAXIAL MG34 [Sd.Kfz.171 Panther]: 8, HULL MG34 [Sd.Kfz.161 Panzer IV]: 4, Sd.Kfz.234 Puma: 1, COAXIAL MG34 [Sd.Kfz.234 Puma]: 1, COAXIAL MG34 [Sd.Kfz.161 Panzer IV]: 1",http://144.91.71.61:8040/#/gamescoreboard/13946
DomesticLuke,120,13,9.23,100,1.44,0.16,2,3,0,0,48.00,0.00,Koukoulele: 2,The Theory: 9,"155MM HOWITZER [M114]: 97, M1 GARAND: 20, MK2 GRENADE: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13946
Koukoulele,74,21,3.52,10,0.9,0.25,3,2,1,1,8.00,1.00,(WTH) Oskar: 5,Viva Bussolini: 7,"KARABINER 98K: 45, MP40: 10, PANZERSCHRECK: 8, FELDSPATEN: 4, 75MM CANNON [PAK 40]: 3, M43 STIELHANDGRANATE: 3, MG42: 1",http://144.91.71.61:8040/#/gamescoreboard/13946
Azeeryr - я француз,69,23,3,41,1.18,0.39,7,0,0,0,14.00,0.00,[GLOGG] OddvarTorlei: 3,charlesstott9: 4,"155MM HOWITZER [M114]: 41, M1 CARBINE: 22, SATCHEL: 2, M1A1 THOMPSON: 2, M3 KNIFE: 1, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13946
(WTH) Jockey,87,18,4.83,10,1.42,0.29,2,0,0,0,7.00,0.00,-=Drrinziatella=-: 2,baraddavid: 6,"GEWEHR 43: 86, MK2 GRENADE: 1",http://144.91.71.61:8040/#/gamescoreboard/13945
>youhate#Ice?,74,26,2.85,17,1.06,0.37,3,0,0,0,16.00,1.00,Ozymandias: 3,(WTH) Froontan: 5,"GEWEHR 43: 73, M43 STIELHANDGRANATE: 1",http://144.91.71.61:8040/#/gamescoreboard/13910
(WTH) Bubblebeard,65,25,2.6,19,0.96,0.37,6,0,0,0,15.00,0.00,(WTH) Froontan: 4,(WTH) Froontan: 6,"STG44: 52, GEWEHR 43: 11, MP40: 2",http://144.91.71.61:8040/#/gamescoreboard/13893
(WTHr) Tompie_93,150,3,50,95,1.7,0.03,1,11,0,0,30.00,4.00,Björn: 2,The Shire: 12,155MM HOWITZER [M114]: 150,http://144.91.71.61:8040/#/gamescoreboard/13886
DomesticLuke,115,11,10.45,63,1.3,0.12,4,0,0,0,32.00,0.00,🆁 (WTH) Frazzle: 4,Schleten: 6,"150MM HOWITZER [sFH 18]: 108, KARABINER 98K: 7",http://144.91.71.61:8040/#/gamescoreboard/13886
- KPE,67,22,3.05,14,0.75,0.25,4,0,0,0,16.00,0.00,DomesticLuke: 3,besh: 6,M1 GARAND: 67,http://144.91.71.61:8040/#/gamescoreboard/13886
gardhardgamer,75,15,5,50,1.45,0.29,5,5,0,0,22.00,0.00,(WTH) VikkøxX: 3,Luriam: 8,"150MM HOWITZER [sFH 18]: 56, STG44: 16, M1A1 AT MINE: 3",http://144.91.71.61:8040/#/gamescoreboard/13883
Billy,112,20,5.6,12,1.25,0.22,2,1,0,0,6.00,1.00,(WTH) Gates: 3,[82AD] GENERAL: 7,"M1 GARAND: 69, M1918A2 BAR: 19, BAZOOKA: 7, M1 CARBINE: 7, MK2 GRENADE: 6, UNKNOWN: 2, M3 KNIFE: 2",http://144.91.71.61:8040/#/gamescoreboard/13881
Cptn Winterz,89,4,22.25,89,1.12,0.05,4,19,0,0,59.00,2.00,Terrorpin!: 2,Cr0w3: 10,150MM HOWITZER [sFH 18]: 89,http://144.91.71.61:8040/#/gamescoreboard/13881
/WTHr/ Nikelele,67,30,2.23,10,0.77,0.34,4,1,0,0,9.00,0.00,HLL.RO | Matrafox92: 4,AghastSeum97: 5,"M1 GARAND: 56, MK2 GRENADE: 7, M1A1 THOMPSON: 3, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13881
🅶 I|I MaynarD,113,47,2.4,9,1.5,0.62,4,0,0,0,4.00,0.00,(WTH) Duba: 12,GreatKhanYe: 7,"M1 GARAND: 104, M1A1 THOMPSON: 4, MK2 GRENADE: 3, UNKNOWN: 2",http://144.91.71.61:8040/#/gamescoreboard/13863
(WTH) Duba,106,37,2.86,10,1.29,0.45,4,0,2,1,6.00,0.00,🅶 I|I MaynarD: 7,🅶 I|I MaynarD: 12,"GEWEHR 43: 83, STG44: 20, KARABINER 98K: 2, UNKNOWN: 1",http://144.91.71.61:8040/#/gamescoreboard/13863
Bacio,76,11,6.91,33,0.92,0.13,3,3,0,0,27.00,1.00,17: 4,DJPDarkness: 7,"150MM HOWITZER [sFH 18]: 55, GEWEHR 43: 11, MP40: 4, UNKNOWN: 2, M2 AP MINE: 1, M1A1 AT MINE: 1, KARABINER 98K: 1, PANZERSCHRECK: 1",http://144.91.71.61:8040/#/gamescoreboard/13863
Koukoulele,73,32,2.28,15,0.89,0.39,4,2,0,0,15.00,1.00,Uncle Bunkle Beard: 4,jcw150: 7,"STG44: 48, 20MM KWK 30 [Sd.Kfz.121 Luchs]: 8, SATCHEL: 6, MP40: 5, M43 STIELHANDGRANATE: 3, COAXIAL MG34 [Sd.Kfz.121 Luchs]: 3",http://144.91.71.61:8040/#/gamescoreboard/13863
